id,name,type,cuisine,phone,website,capacity,stars,meta_name_com,meta_code_com,meta_name_dep,meta_code_dep,meta_geo_point
20482,La Maillette,bar,,,,,,Locminé,56117,Morbihan,56,"47.8865849298009, -2.83599443284564"
20504,king kebab,fast_food,kebab,,,,,Lannion,22113,Côtes-d'Armor,22,"48.7294352500407, -3.451998518159"
20511,La Cantine des Matelots,restaurant,,,,,,Port-Louis,56181,Morbihan,56,"47.710731092478, -3.35737026791034"
20529,La Barcarella,fast_food,pizza,+33 2 97 11 16 15,https://www.facebook.com/labarcarellapizzeria/,,,Locmiquélic,56118,Morbihan,56,"47.7236240521204, -3.34105665358277"
20530,La Muse Bouche,restaurant,,+33 2 97 76 19 31,,,,Lanester,56098,Morbihan,56,"47.7638482187169, -3.34548967453316"
20579,Le Beaulieu,bar,,,,,,Rennes,35238,Ille-et-Vilaine,35,"48.1142948360303, -1.64856424078073"
20613,Crêperie de Toulhars,restaurant,,+33 2 97 11 49 88,,,,Larmor-Plage,56107,Morbihan,56,"47.7064151667149, -3.38224658306288"
20623,Auberge Indienne,restaurant,,+33290744328,,,,Carnac,56034,Morbihan,56,"47.5965323556046, -3.05333642776355"
20628,House Grill,fast_food,,,,,,Rennes,35238,Ille-et-Vilaine,35,"48.1167632226958, -1.68075971760342"
20629,Restaurant Éthiopien,restaurant,ethiopian,+33 2 99 38 68 47,,,,Rennes,35238,Ille-et-Vilaine,35,"48.116996155785, -1.68092693657175"
20632,Le Corps de Garde,restaurant,crepe,+33 2 99 40 91 46,https://le-corps-de-garde.com/,,,Saint-Malo,35288,Ille-et-Vilaine,35,"48.6490858233051, -2.02825523444744"
20644,Bar Tabac d'Aiguillon,cafe,,,,,,Lannion,22113,Côtes-d'Armor,22,"48.7310135624082, -3.4598064286032"
20646,Too ti bon,restaurant,organic,,,35.0,,Lannion,22113,Côtes-d'Armor,22,"48.7312774247201, -3.45763702442383"
20647,La Bascule Ubuntu Café,bar,,+33 9 80 55 05 05,https://labascule-rennes.jimdofree.com/,,,Rennes,35238,Ille-et-Vilaine,35,"48.1141082548656, -1.69311472670023"
20649,Oan's Pub,pub,,+33 2 99 31 07 51,,,,Rennes,35238,Ille-et-Vilaine,35,"48.1106674836129, -1.68324143149505"
20650,Chiwawa,bar,,+33 2 99 79 99 01,,,,Rennes,35238,Ille-et-Vilaine,35,"48.1085173578108, -1.68182421930646"
20676,Le 10,restaurant,pizza,+33 2 97 54 01 71,,,,Vannes,56260,Morbihan,56,"47.6572828810637, -2.75964107844811"
20689,Au Tourbillon Bleu,bar,,,,,,Bénodet,29006,Finistère,29,"47.8767338466391, -4.11372395744618"
20701,Les chardons bleus,restaurant,crepe,+33 2 98 89 40 34,https://www.creperie-chardons-bleus.fr,,,Porspoder,29221,Finistère,29,"48.5188873743781, -4.76102875141851"
20717,Primel Café,cafe,"fish,seafood",,,,,Plougasnou,29188,Finistère,29,"48.7125382552522, -3.81677810608005"
20725,Le Ti Punch,restaurant,,,,,,Locquirec,29133,Finistère,29,"48.6769539749765, -3.64842397662164"
20731,Maison Archibald,cafe,,+33 2 99 67 62 94,https://www.maisonarchibald.com/,,,Rennes,35238,Ille-et-Vilaine,35,"48.1120598853681, -1.68378281862101"
20746,L'Amiral,restaurant,,,,,,Saint-Brieuc,22278,Côtes-d'Armor,22,"48.5086143462106, -2.76192137520644"
20754,Coste Mor,restaurant,seafood,,,,,Perros-Guirec,22168,Côtes-d'Armor,22,"48.8325161467256, -3.48614220073631"
20761,Enracinés!,restaurant,french,+332 98 46 94 26,,,,Brest,29019,Finistère,29,"48.3856210650704, -4.48875947445225"
20776,Moustache,ice_cream,,,,,,Saint-Quay-Portrieux,22325,Côtes-d'Armor,22,"48.6545741258651, -2.8357981286733"
20786,Le soledo,fast_food,pizza,+33 2 98 50 65 23,,,,Pouldreuzic,29225,Finistère,29,"47.9550715327939, -4.35911414731561"
20790,Au P'tit Pinocchio,fast_food,pizza,,,,,Lannion,22113,Côtes-d'Armor,22,"48.7469308803538, -3.46395220173187"
20806,L'Optimist,restaurant,,+33297846182,https://www.facebook.com/restaurant.loptimist,,,Larmor-Plage,56107,Morbihan,56,"47.7185522463292, -3.36924222792723"
20807,Le Kiosque à Pizzas,fast_food,pizza,,,,,Lanvollon,22121,Côtes-d'Armor,22,"48.6350179722948, -2.97651477643575"
20813,L'Air du Temps (crêperie),restaurant,,,,,,Ergué-Gabéric,29051,Finistère,29,"48.0188896671764, -4.02026121083378"
20814,Antique et en Toque,pub,,+33 670445196,,,,Fouesnant,29058,Finistère,29,"47.8923822731308, -4.01250208306607"
20821,Le Patio,restaurant,,,,,,Évran,22056,Côtes-d'Armor,22,"48.3819339496835, -1.98055751152438"
20833,La Voile,restaurant,"french,pizza,seafood,crepe",,,,,Trébeurden,22343,Côtes-d'Armor,22,"48.7698113805416, -3.58410686754323"
20836,La Chaloupe,restaurant,,+33 2 97 35 42 46,,,,Étel,56055,Morbihan,56,"47.6577932551479, -3.20609745129119"
20837,Crêperie Le Dundee,restaurant,,+33 2 96 55 06 76,,,,Paimpol,22162,Côtes-d'Armor,22,"48.7802062815813, -3.04535157534338"
20861,le RemorKeur,restaurant,,,,,,Brest,29019,Finistère,29,"48.3814851825875, -4.4882830470759"
20866,Orijinal,restaurant,turkish,,,,,Brest,29019,Finistère,29,"48.3849187454035, -4.49228993206896"
20869,Le Bistro,restaurant,,,,,,Pleudaniel,22196,Côtes-d'Armor,22,"48.7814096714199, -3.12534485501303"
20911,Le Guim's,bar,,,,,,Guimiliau,29074,Finistère,29,"48.4879369454527, -3.99810867893652"
20927,Chez Coline,restaurant,,,,,,Lorient,56121,Morbihan,56,"47.7483558632623, -3.3599400756043"
20961,Cap Africa - chez Zéti,restaurant,"barbecue,african",,,,,Plouhinec,29197,Finistère,29,"48.0197541766697, -4.5318563707234"
20967,Ar Milin' - Restaurant Panoramique,restaurant,french,,https://www.armilin.com/restaurant-vitre-bretagne,,,Châteaubourg,35068,Ille-et-Vilaine,35,"48.1091249619719, -1.40085553267451"
20986,La comida,fast_food,pizza,+33298928565,,,,Plozévet,29215,Finistère,29,"47.9868425500399, -4.42735960295434"
20992,Ar Gavotenn,restaurant,crepe,+33 2 97 23 48 41,http://www.argavotenn.com,,,Le Saint,56201,Morbihan,56,"48.1156682946843, -3.5643017714487"
20993,Taverne de Kermorvan,restaurant,,,,,,Le Conquet,29040,Finistère,29,"48.3606573266678, -4.77616537890245"
21018,Restau golf kervee,restaurant,,,https://www.facebook.com/le.bistrogolf.morbihan/,,,Saint-Gildas-de-Rhuys,56214,Morbihan,56,"47.5267714518721, -2.85798460727844"
21071,Le Kasteller,restaurant,,+33 2 99 95 67 52,http://www.restaurant-traiteur-kasteller.fr,,,Le Châtellier,35071,Ille-et-Vilaine,35,"48.4149638692693, -1.25311977519557"
21104,Buffalo Grill,restaurant,steak_house,+33 2 99 94 44 39,,,,Fougères,35115,Ille-et-Vilaine,35,"48.3460989799152, -1.17889976855382"
21105,À la Maison,restaurant,burger,,,,,Plouguerneau,29195,Finistère,29,"48.6067288214363, -4.50794541636674"
21112,Auberge du Guinefort,restaurant,,,,,,Dinan,22050,Côtes-d'Armor,22,"48.4413487776818, -2.07168747966824"
21197,XV Avenue,fast_food,,,,,,Concarneau,29039,Finistère,29,"47.8734756686121, -3.91843453931575"
21198,"La Corniche, sandwicherie",fast_food,sandwich,,,,,Concarneau,29039,Finistère,29,"47.8700670451054, -3.92144273010466"
21211,Le Nature,restaurant,french,,,,,Sainte-Anne-d'Auray,56263,Morbihan,56,"47.7036853908242, -2.95456574828292"
21246,La Taverne,restaurant,,+33 2 99 30 26 00,https://www.lataverne-rennes.com/,420.0,,Rennes,35238,Ille-et-Vilaine,35,"48.1046978099727, -1.67780904642622"
21247,Saveurs sur le pouce,restaurant,"sandwich,salad",+33 2 99 75 74 74,https://www.saveurssurlepouce.com/,,,Torcé,35338,Ille-et-Vilaine,35,"48.0769533754927, -1.26479624511002"
21262,Speed Burger,fast_food,,+33 2 99 27 78 04,,,,Rennes,35238,Ille-et-Vilaine,35,"48.125072873864, -1.6572077431523"
21272,Mandoo,restaurant,"japanese,ramen,gyoza,sushi",,http://www.mandoobrest.fr/,,,Brest,29019,Finistère,29,"48.3903124162767, -4.48428571745242"
21280,Crêperie des Grèves,restaurant,crepes,,,,,Langueux,22106,Côtes-d'Armor,22,"48.4930706071728, -2.68617830601694"
21283,McDonald's,fast_food,burger,+33 2 96 79 28 32,https://www.mcdonalds.fr/restaurants/mcdonalds-plerin-chene-vert/563,,,Plérin,22187,Côtes-d'Armor,22,"48.5337990451163, -2.75676731005991"
21377,Cedars Roll,restaurant,lebanese,+33 2 23 05 94 61,https://cedarsroll.com/,,,Rennes,35238,Ille-et-Vilaine,35,"48.1047836390422, -1.68153227761894"
21406,La taverne de Pataks,restaurant,,,,,,Saint-Brieuc,22278,Côtes-d'Armor,22,"48.5164560744468, -2.73472000993835"
21419,Les Chouettes,restaurant,,,https://www.chouettes-hostel.com/,,,Rennes,35238,Ille-et-Vilaine,35,"48.1093293677599, -1.67091954786759"
21423,Restaurant universitaire Le Métronome,restaurant,,,,,,Rennes,35238,Ille-et-Vilaine,35,"48.1217543685036, -1.70132069282087"
21428,Ty Grean,bar,,,,,,Plounéour-Ménez,29202,Finistère,29,"48.4658331322752, -3.87646812189575"
21430,Crêperie de la Pointe,restaurant,regional,,,,,Fouesnant,29058,Finistère,29,"47.8585356038404, -4.04100248087927"
21431,Les cocottes noires,restaurant,french,+33 2 99 47 15 04,,45.0,,Janzé,35136,Ille-et-Vilaine,35,"47.9601207937205, -1.49827579673623"
21432,Restaurant scolaire,restaurant,,,,,,Cintré,35080,Ille-et-Vilaine,35,"48.1052128532788, -1.86957000210685"
21452,La table de St-Goustan,restaurant,,+33 2 97 56 50 46,https://latabledestgoustan.com,,,Auray,56007,Morbihan,56,"47.6659297626049, -2.97855732370025"
21458,L'esprit Italien,restaurant,italian,,,,,Merdrignac,22147,Côtes-d'Armor,22,"48.1928711369121, -2.41334683388007"
21510,Le Glaz bar,restaurant,regional,+33 2 90 55 01 06,,50.0,,Roscoff,29239,Finistère,29,"48.7235029379048, -3.99178905678883"
21511,La P'tite Fabrik,restaurant,crepe,+33 2 98 69 92 69,https://www.instagram.com/laptitefabrikroscoff/,50.0,,Roscoff,29239,Finistère,29,"48.7221704819336, -3.97986358574975"
21513,Le Parvis,pub,,,,,,Saint-Pol-de-Léon,29259,Finistère,29,"48.6843475431898, -3.98665620034486"
21514,La Marine,restaurant,french,,,,,Sibiril,29276,Finistère,29,"48.689238176493, -4.07798945230056"
21537,La Tour de Piz',restaurant,pizza,+33297666467,,,,Plumelec,56172,Morbihan,56,"47.8383453413588, -2.63905143759927"
21542,Le Marin,restaurant,seafood,,,,,Arzon,56005,Morbihan,56,"47.5493250974599, -2.90816399713275"
21543,Crêperie Ty Mousse,restaurant,crepe,,,,,Arzon,56005,Morbihan,56,"47.5468067953462, -2.91432427988697"
21564,Tremargad Kafé,cafe,,+33 2 96 36 51 81,https://tremargat-cafe.com/,,,Trémargat,22365,Côtes-d'Armor,22,"48.3326563197034, -3.2685887661633"
21581,Toasushi,restaurant,japanese,+33 2 57 67 06 26,https://toasushi.fr/toasushi-rennes-saint-gregoire/,,,Saint-Grégoire,35278,Ille-et-Vilaine,35,"48.1375891091165, -1.69495777884663"
21584,La Grotte,bar,,+33 2 98 99 71 66,,,,Huelgoat,29081,Finistère,29,"48.3651731608215, -3.74617046248892"
21592,La Rance,restaurant,,+33 2 99888694,https://www.restaurantlarance.fr/,,,Pleurtuit,35228,Ille-et-Vilaine,35,"48.5795797294291, -2.05833495127109"
21607,Au Gouter Breton,restaurant,crepe,+33 2 98920274,,,,Douarnenez,29046,Finistère,29,"48.0914416608467, -4.32749584834545"
21609,La fabrik à crêpes,restaurant,crepe,+33298920046,,,,Douarnenez,29046,Finistère,29,"48.0931035407889, -4.33008652697831"
21614,Restaurant Sodexo,restaurant,,,,,,Cesson-Sévigné,35051,Ille-et-Vilaine,35,"48.1249868530806, -1.62343426235793"
21619,Le Mouillage,restaurant,,,,,,La Trinité-sur-Mer,56258,Morbihan,56,"47.5851685903771, -3.0270858157667"
21621,Le Roche K'fée,restaurant,,+33 2 99 47 70 00,,,,Le Theil-de-Bretagne,35333,Ille-et-Vilaine,35,"47.9196946208443, -1.42028809509456"
21649,Crêperie-expo La Salamandre,restaurant,regional,,,,,Baye,29005,Finistère,29,"47.8566923808751, -3.6076959738254"
21650,Le Café Foutu,restaurant,regional,,,,,Bénodet,29006,Finistère,29,"47.8739439301678, -4.10943426704006"
21657,Restaurant du Golf,restaurant,french,,https://www.golf-baiedemorlaix.bzh/fr/les-midis-du-golf,,,Carantec,29023,Finistère,29,"48.6613652276353, -3.9092220323617"
21664,McDonald's,fast_food,burger,+33 2 98 44 04 79,https://www.mcdonalds.fr/restaurants/mcdonalds-lesneven/1397,,,Lesneven,29124,Finistère,29,"48.561790122217, -4.31244602992956"
21671,Le Tournesol,restaurant,crepe,+33 2 99 40 36 23,https://www.creperie-saint-malo.com/,,,Saint-Malo,35288,Ille-et-Vilaine,35,"48.6490464283603, -2.02477523588786"
21673,Pizza Bonheur,restaurant,pizza,+33 9 73 68 41 82,,,,Laillé,35139,Ille-et-Vilaine,35,"47.9781165697411, -1.71827644565582"
21695,L'Albatros,restaurant,regional,,,,,Audierne,29003,Finistère,29,"48.0212041620997, -4.5374984812066"
21705,L'Arlequin,restaurant,crepe,+33 2 99 71 96 72,,,,Allaire,56001,Morbihan,56,"47.635873991616, -2.16463525314597"
21706,L'appart',bar,,,,,,Redon,35236,Ille-et-Vilaine,35,"47.6511597331574, -2.0843952102469"
21717,SeaWann,restaurant,fish,,,,,Camaret-sur-Mer,29022,Finistère,29,"48.278556082169, -4.59741081634829"
21719,l'Escale,restaurant,french,,,,,Pénestin,56155,Morbihan,56,"47.4786766781957, -2.47794257950682"
21722,Café du Centre,pub,,,,,,Pénestin,56155,Morbihan,56,"47.4836176424784, -2.47451890733657"
21730,La Mouette Rieuse,restaurant,crepe,,,,,Bénodet,29006,Finistère,29,"47.8723574873542, -4.10688600083725"
21760,La p'tite Case,restaurant,seafood,,http://www.restaurant-laptitecase.com,,,Combrit,29037,Finistère,29,"47.8738385696449, -4.1241897693867"
21848,La Fourchette,restaurant,regional,+33 2 97 22 41 07,,,,Pleugriffet,56160,Morbihan,56,"47.9788863047823, -2.6728963494499"
21849,Bar des sports,bar,,,,,,Pléguien,22177,Côtes-d'Armor,22,"48.636512377875, -2.93998179909654"
21873,Les Bonnets Rouges,restaurant,"pizza,french",+33 2 98 27 48 36,,,,Carhaix-Plouguer,29024,Finistère,29,"48.2755135351361, -3.57495584093451"
21878,Le Tavarn Selgian,bar,,+33 2 97 08 46 73,https://letavarnselgian-epicerie.metro.biz,,,Séglien,56242,Morbihan,56,"48.1072019671217, -3.15879564246338"
21888,La Fabrik,bar,,,,,,Trébédan,22342,Côtes-d'Armor,22,"48.3999520186811, -2.17182744608349"
21902,La Nonnina,restaurant,,,,,,Loudéac,22136,Côtes-d'Armor,22,"48.1734278218149, -2.75415411699265"
21911,Couleurs Pays,bar,,,,,,Plovan,29214,Finistère,29,"47.9167156924148, -4.36305741366357"
21937,L'Oasis,restaurant,,+33 2 57 40 03 77,,,,Landéda,29101,Finistère,29,"48.593057494456, -4.60190603102026"
21940,Fougue !,bar,,,,,,Rennes,35238,Ille-et-Vilaine,35,"48.108665633678, -1.6829114359671"
21944,Bar Restaurant L’Art des Choix,restaurant,,,,,,Laurenan,22122,Côtes-d'Armor,22,"48.1991976478457, -2.53497967040292"
21947,L'Arlequin,restaurant,pizza,,,,,Paimpol,22162,Côtes-d'Armor,22,"48.7788753191764, -3.04589522558322"
22034,L'Autruche,bar,,,,,,Rennes,35238,Ille-et-Vilaine,35,"48.1177543827461, -1.68476920098649"
22035,Hôtel des druides,restaurant,,,,,,Quiberon,56186,Morbihan,56,"47.4796650722179, -3.12211547535836"
22038,Le Trait d'Union,cafe,,,,,,Baden,56008,Morbihan,56,"47.619813091669, -2.91904828064005"
22069,Bowl to Go,restaurant,"sushi,poke",,https://www.bowltogo.fr/,,,Rennes,35238,Ille-et-Vilaine,35,"48.1178495173471, -1.68510665640824"
22070,Le Curie,restaurant,,,,,,Damgan,56052,Morbihan,56,"47.516103384608, -2.55476532048206"
22071,Le Neisson,restaurant,,,,,,Damgan,56052,Morbihan,56,"47.5158342416971, -2.55425913734942"
22113,Le Cabestan,restaurant,"regional,french",,,,,Perros-Guirec,22168,Côtes-d'Armor,22,"48.8320058564604, -3.48498750975514"
22116,Amzer’zo,restaurant,pizza,,,,,Concarneau,29039,Finistère,29,"47.8566529859302, -3.89891832642857"
22133,Le Loustik,bar,,,,,,Brest,29019,Finistère,29,"48.3845181742509, -4.50418561287182"
22141,Café Albertine,cafe,,+33 2 99 51 03 04,,,,Rennes,35238,Ille-et-Vilaine,35,"48.109114819869, -1.6820876625232"
22158,Pizzeria Pont-Guern,restaurant,pizza,,,,,Pont-l'Abbé,29220,Finistère,29,"47.8656344466377, -4.22633482658236"
22227,Brasserie Poèm,pub,,,https://www.poem-biere.com/,,,Brest,29019,Finistère,29,"48.3908755963509, -4.4434771645667"
22248,Brocéliande Café,cafe,,+33 2 97 93 27 93,https://broceliande-cafe.com/,,,Tréhorenteuc,56256,Morbihan,56,"48.0086043176113, -2.28809607684508"
22273,Terra Cotta,restaurant,pizza,,,,,Guingamp,22070,Côtes-d'Armor,22,"48.5605022663491, -3.14701173944044"
22282,Hoya,restaurant,,,,,,Vannes,56260,Morbihan,56,"47.6585730236002, -2.75312917787261"
22292,Café Solidaire - Le p'tit Caf',cafe,,,,,,Landerneau,29103,Finistère,29,"48.4506888573971, -4.2548023681496"
22305,Le Colibri Côté Lounge,bar,,+33 2 97 30 49 98,,,,Quiberon,56186,Morbihan,56,"47.4800162739609, -3.12102155317518"
22306,Sea-Sand-Wich,fast_food,"burger,kebab,sandwich",+33 6 11 11 30 50,,,,Quiberon,56186,Morbihan,56,"47.479829022244, -3.12141567026239"
22328,Café des Arts,cafe,,,,,,Lamballe-Armor,22093,Côtes-d'Armor,22,"48.4684807879874, -2.51469906894138"
22355,Le Marigny,pub,,,,,,Santec,29273,Finistère,29,"48.7035870532151, -4.02735724624145"
22365,Au BB,restaurant,,,https://restaurant-le-bb-restaurant-etel.eatbu.com,,,Étel,56055,Morbihan,56,"47.6561226580264, -3.20660816065154"
22372,La Plantisserie,cafe,,,,,,Guénin,56074,Morbihan,56,"47.9074016377894, -2.98038864062545"
22419,Kebab d'Or,fast_food,"kebab,turkish,greek",+33 2 96 29 35 09,,,,Rostrenen,22266,Côtes-d'Armor,22,"48.2358016704616, -3.31919564427784"
22431,Canailles,restaurant,french,,,,,Saint-Pierre-Quiberon,56234,Morbihan,56,"47.5196569762775, -3.13167210226163"
22432,Le Refuge,cafe,,,,,,Saint-Broladre,35259,Ille-et-Vilaine,35,"48.5864712463993, -1.65711260855127"
22440,Le Bistro Saint-Ger,restaurant,french,,,,,Brest,29019,Finistère,29,"48.3908233770941, -4.4907349213922"
22447,Les Magnolias,restaurant,,,,,,Fougères,35115,Ille-et-Vilaine,35,"48.3546733183542, -1.20795935836213"
22455,Le fournil d'Arzal,cafe,,,,,,Arzal,56004,Morbihan,56,"47.5157043221979, -2.37719227099925"
22488,Ty Maï,bar,,,,,,Trébeurden,22343,Côtes-d'Armor,22,"48.7730199730765, -3.57802261166762"
22495,Crêperie Chris Traou Mad,fast_food,crepe,,,,,Saint-Alban,22273,Côtes-d'Armor,22,"48.5569646841147, -2.54475925593061"
22514,Le café ceramique,cafe,coffee_shop,,,,,Brest,29019,Finistère,29,"48.3871707951482, -4.48568842894852"
22526,Le Suroît,restaurant,burger,,,,,Île-de-Sein,29083,Finistère,29,"48.0354233902813, -4.85054110706523"
22558,Crêperie,restaurant,,,,,,Douarnenez,29046,Finistère,29,"48.0869389862809, -4.32325058202611"
22560,Passages,restaurant,,,https://passages-rennes.com/,,,Rennes,35238,Ille-et-Vilaine,35,"48.1031870541257, -1.69690368221077"
22572,O'120,fast_food,"burger,kebab",,,,,Brest,29019,Finistère,29,"48.4063696281861, -4.47676254025905"
22576,Le Bout du Quai,restaurant,,,,,,Cancale,35049,Ille-et-Vilaine,35,"48.6679971570643, -1.86272035812146"
22604,Les Métamorphoses,cafe,,+33 2 30 14 02 49,,,,Douarnenez,29046,Finistère,29,"48.0936711632718, -4.3280533287255"
22605,Ty Bihan,restaurant,crepe,,,,,Morlaix,29151,Finistère,29,"48.5810362527435, -3.83179587817699"
22615,Le P’tit Clapot,cafe,,,https://www.facebook.com/people/Le-Ptit-Clapot/100057358513148/,,,Le Palais,56152,Morbihan,56,"47.3475915915509, -3.15706113843129"
22676,Frite Factory,fast_food,friture,+33 6 73 73 08 65,,,,Pleurtuit,35228,Ille-et-Vilaine,35,"48.581803448341, -2.05831726545537"
22703,Ty Hiro,restaurant,japanese,,,,,Douarnenez,29046,Finistère,29,"48.0973168720571, -4.3426113534334"
22771,Le Caps',bar,,,,,,Saint-Brandan,22277,Côtes-d'Armor,22,"48.4002835282919, -2.89953680261371"
22838,Le Bar,bar,,,,,,Ploeren,56164,Morbihan,56,"47.6472463902037, -2.86183843871956"
22839,Ch'ti Frites,fast_food,,,,,,Concarneau,29039,Finistère,29,"47.8726526979839, -3.91956706107749"
22851,Ty Breizh,restaurant,,,,,,Saint-Pol-de-Léon,29259,Finistère,29,"48.6841148863147, -3.98638868282416"
22898,Le Kerollaire by C,restaurant,,,,,,Sarzeau,56240,Morbihan,56,"47.5221002172335, -2.78383284356846"
22939,Baraka Jeux,bar,,+33259161618,,,,Vannes,56260,Morbihan,56,"47.6583343908168, -2.75248427424242"
22977,Autour des Saisons,restaurant,pizza,,,,,Romillé,35245,Ille-et-Vilaine,35,"48.2155048919269, -1.8918532551626"
23001,Le Sheridan's,bar,,+33 2 97 02 62 09,,,,Merlevenez,56130,Morbihan,56,"47.7360785544079, -3.23536697335405"
23007,Le 58 Bis,restaurant,pizza,+33 2 99 41 30 25,https://www.pizzeria-le58bis.fr,,,Chartres-de-Bretagne,35066,Ille-et-Vilaine,35,"48.041531450762, -1.70329840377991"
23019,Ô Quai Café,cafe,vietnamese,,,,,Rennes,35238,Ille-et-Vilaine,35,"48.1097853721229, -1.67670522340035"
23039,Yumeku,restaurant,"japanese,ramen",+33 2 97 83 02 86,https://www.yumeku-restaurant-lorient.fr/,,,Lorient,56121,Morbihan,56,"47.7515855781931, -3.36057441803646"
23042,La Farandole Bretonne,restaurant,crepe,,,,,Nivillac,56147,Morbihan,56,"47.5177652645502, -2.29472800627403"
23083,Les viviers de Keraliou,restaurant,seafood,+33298303474,https://les-viviers-de-keraliou.business.site/,,,Plougastel-Daoulas,29189,Finistère,29,"48.3763396998674, -4.40972240229664"
23087,Restaurant Terre-Mer,restaurant,,,,,,Lannion,22113,Côtes-d'Armor,22,"48.7252784966188, -3.44142977644754"
23186,Biorek,restaurant,,+33 2 21 74 84 58,https://lebiorekbrestois.webador.fr/,,,Brest,29019,Finistère,29,"48.3960909841435, -4.47682716473253"
23208,couleur de mom,restaurant,,,,,,Lannion,22113,Côtes-d'Armor,22,"48.7315232659402, -3.45891937179036"
23212,La Table des Kopins Kopines,restaurant,"mediterranean,italian,french",+332 97 47 69 91,http://latablekopinskopines.fr/,,,Vannes,56260,Morbihan,56,"47.6580482326424, -2.76070373613243"
23254,Le Fleuron,restaurant,,,,,,Chantepie,35055,Ille-et-Vilaine,35,"48.0884702761717, -1.61889825469774"
